topology,family,seed,configuration,workflow_size,deadline_factor,deadline_mode,scheduler,sharing,minimum_makespan_s,workflow_slack_s,reference_deadline_feasible,deadline_kappa,tastd_mode,enable_vm_reuse,reuse_policy,joint_bos_optimization,adaptive_bos_fallback,reconstruct_earliest_start,workflow_arrival_s,workflow_deadline_s,workflow_deadline_duration_s,deadline_to_minimum_makespan_ratio,requested_candidate_count,initial_effective_candidate_count,first_round_submitted_sfc_count,first_round_admitted_sfc_count,first_round_accepted_sfc_ratio,first_round_scheduler_runtime_s,unfinished_sfc_count,scheduling_round_count,bos_max_size,bos_mean_size,bos_size_histogram,jointly_scheduled_sfc_count,jointly_scheduled_sfc_ratio,single_sfc_fallback_count,reuse_path_count,new_vm_path_count,milp_invocations,milp_max_bos_size,milp_min_effective_candidate_count,milp_max_effective_candidate_count,milp_max_variables,milp_max_constraints,milp_max_single_solve_s,milp_max_gap,milp_limit_reached_count,milp_admission_limit_reached_count,milp_secondary_limit_reached_count,milp_total_admitted_count,milp_avoidable_idle_removed_s,milp_max_avoidable_idle_removed_s,provisioning_cost,end_to_end_delay_s,network_data_mb,network_hop_data_mb,resource_utilization,cpu_utilization,ram_utilization,vm_time_utilization,mean_node_cpu_utilization,max_node_cpu_utilization,mean_node_ram_utilization,max_node_ram_utilization,mean_link_bandwidth_utilization,max_link_bandwidth_utilization,used_link_count,workflow_deadline_success,workflow_completed,global_deadline_success,sfc_subdeadline_success,sfc_deadline_miss_rate,makespan_s,vm_reuse_rate,provisioned_vm_count,scheduler_runtime_s,scheduler_overhead_ratio,milp_runtime_s,communication_delay_s,propagation_delay_s,serialization_delay_s,queueing_delay_s,execution_time_s,measurement_duration_s,completed_sfc_count,total_sfc_count,accepted_sfc_ratio,realized_workflow_slack_s,workflow_deadline_consumption,study,node_count,local_node_count,global_node_count,candidate_count,effective_candidate_count,candidate_node_coverage,solver_time_limit_s,eta,alpha,beta,gamma,omega_u,omega_w,case_wall_runtime_s
xxlarge,montage,1,HDS-Sharable,1000,3.0,reference,HDS,Sharable,1333.3356899994735,2666.6713799989475,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,4000.007069998421,4000.007069998421,3.0,60,60,1,1,1.0,0.0591335550016083,0,402,4,2.4950248756218905,"{""1"":201,""2"":1,""4"":200}",46,0.046,88,866,134,23,3,56,59,543,3719,0.2693326929984323,4.849297359983864e-06,0,0,0,46,2.515321284590755e-12,4.689582056016661e-13,1.0,1736.662124845784,5931.495025381521,9532.396199313274,0.205772695432863,0.1489720258758824,0.2625733649898437,0.4527250797249988,0.0359810085145908,0.1700336241840403,0.0195784270738971,0.0919258386323043,0.0006439291028574,0.005372449121926,70,1,1,1,1,0.0,1736.662124845784,0.866,115,12.869522073982807,0.0074104927434434,4.7584560049836,53.433400489836544,3.9605,49.47290048983654,90.07440398978076,3123.803050102492,1736.662124845784,1000,1000,1.0,2263.3449451526367,0.4341647638253973,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,14.158479968999018
xxlarge,montage,1,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,1333.3356899994735,2666.6713799989475,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,4000.007069998421,4000.007069998421,3.0,60,60,1,1,1.0,0.1327156070001365,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",0,0.0,0,844,156,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.265,1841.7945365590908,6179.815616846961,8437.096886479723,0.1811089560266487,0.1338231636375767,0.2283947484157207,0.3728704889491105,0.0796756469543914,0.2367894575569623,0.0456665096932518,0.1232084373746178,0.0008777803512964,0.0043531986368834,43,1,1,1,1,0.0,1841.7945365590908,0.844,156,161.53681739610693,0.0877062094547723,0.0,54.89596522156007,3.4365,51.45946522156007,55.21628818264379,3490.067776563674,1841.7945365590908,1000,1000,1.0,2158.21253343933,0.4604478202984321,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,162.59553251099717
xxlarge,montage,1,PBQS-Sharable,1000,3.0,reference,PBQS,Sharable,1333.3356899994735,2666.6713799989475,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,4000.007069998421,4000.007069998421,3.0,60,60,1,1,1.0,0.1181824439991032,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",0,0.0,0,906,94,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.71,2628.42650569014,4335.091988295713,4747.649629377226,0.3110349462196793,0.2298267375514904,0.3922431548878682,0.6188063433623536,0.1395760647479834,0.2108998557384818,0.07999874437679,0.1159282191864113,0.0013835494089231,0.0026331651664079,11,1,1,1,1,0.0,2628.42650569014,0.906,94,163.67159605697452,0.0622698012299946,0.0,38.52217619315009,1.8205,36.701676193150085,2340.2963508435914,3490.067776563674,2628.42650569014,1000,1000,1.0,1371.5805643082808,0.657105464988885,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,164.2082471549984
xxlarge,montage,2,HDS-NonSharable,1000,3.0,reference,HDS,NonSharable,1297.0996591380836,2594.199318276167,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3891.29897741425,3891.29897741425,3.0,60,60,1,1,1.0,0.057587458002672,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",53,0.053,62,885,115,24,3,56,59,366,3424,0.2809581640030956,8.551487092016219e-12,0,0,0,53,1.7763568394002505e-15,8.881784197001252e-16,0.99,1632.5202158342088,5825.789836083503,9378.636308251074,0.2022450785683676,0.1397986058204602,0.264691551316275,0.4456499561842198,0.0239433600526521,0.1080888435125576,0.0139509983810509,0.0659075395083729,0.000425195054999,0.005181207665915,111,1,1,1,1,0.0,1632.5202158342088,0.885,115,11.90686543794436,0.0072935485407511,4.739584078983171,52.63521527107736,4.0085,48.626715271077366,43.37768177051917,3074.984697671117,1632.5202158342088,1000,1000,1.0,2258.7787615800416,0.4195309137924453,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,13.328744717000518
xxlarge,montage,2,HDS-Sharable,1000,3.0,reference,HDS,Sharable,1297.0996591380836,2594.199318276167,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3891.29897741425,3891.29897741425,3.0,60,60,1,1,1.0,0.059383521998825,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",54,0.054,77,869,131,26,3,56,59,543,3719,0.3648358529972029,2.2667176813391967e-13,0,0,0,54,3.582023566650605e-12,9.094947017729282e-13,0.985,1692.226467947325,5856.872140087198,9415.895323426075,0.2051149585723962,0.142189640719216,0.2680402764255765,0.4466324396468345,0.026257314589289,0.1334591311001415,0.0152189175466705,0.0821182886154844,0.0004312034873898,0.0057489447979578,106,1,1,1,1,0.0,1692.226467947325,0.869,115,12.999301097028363,0.0076817738897539,5.458247830014443,52.84787370310693,3.9725,48.87537370310693,99.83265067172718,3081.763833563158,1692.226467947325,1000,1000,1.0,2199.072509466925,0.4348744410977646,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,14.34886102800374
xxlarge,montage,2,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,1297.0996591380836,2594.199318276167,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3891.29897741425,3891.29897741425,3.0,60,60,1,1,1.0,0.1160331729988684,0,400,4,2.5,"{""1"":200,""4"":200}",0,0.0,0,842,158,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.22,1791.8354201926843,6097.577414553522,8524.477296287541,0.1807364130086585,0.1283030556152014,0.2331697704021156,0.363093089878331,0.0704838708683005,0.2412992329862188,0.0426877961893193,0.145303250031025,0.0008518859702692,0.0051374005876127,46,1,1,1,1,0.0,1791.8354201926843,0.842,158,166.81020873093803,0.0930946039190363,0.0,54.37351589883752,3.5725,50.80101589883752,52.02902751937282,3442.122492046578,1791.8354201926843,1000,1000,1.0,2099.463557221566,0.4604723077288064,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,167.9115688680031
xxlarge,montage,2,PBQS-Sharable,1000,3.0,reference,PBQS,Sharable,1297.0996591380836,2594.199318276167,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3891.29897741425,3891.29897741425,3.0,60,60,1,1,1.0,0.1192583100055344,0,400,4,2.5,"{""1"":200,""4"":200}",0,0.0,0,911,89,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.675,2557.1638299468505,4121.729460540994,4572.781388262485,0.3234230548575996,0.2295949416272027,0.4172511680879965,0.6445922269750144,0.1358194617651918,0.2528437435068882,0.0822575921406025,0.1456558106629766,0.0013723530604291,0.0028189810764572,11,1,1,1,1,0.0,2557.1638299468505,0.911,89,163.2029521620716,0.0638218600821769,0.0,36.774732266737296,1.7805,34.9942322667373,2436.667777571536,3442.122492046577,2557.1638299468505,1000,1000,1.0,1334.1351474674002,0.6571491537373655,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,163.75468100700527
xxlarge,montage,3,HDS-NonSharable,1000,3.0,reference,HDS,NonSharable,1315.574099658709,2631.148199317417,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3946.722298976127,3946.722298976127,3.0,60,60,1,1,1.0,0.058606875994883,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",56,0.056,62,882,118,25,3,55,59,366,3424,0.265823141002329,2.1301176983833005e-13,0,0,0,56,7.105427357601002e-15,7.105427357601002e-15,1.045,1631.1198258451725,5693.52583302993,9477.509854710614,0.1906600663931396,0.1332810308698894,0.2480391019163897,0.4276421542831302,0.0244192607119819,0.1440814845015572,0.0137573456138595,0.0707470334783571,0.0004307728925423,0.0062903268981142,111,1,1,1,1,0.0,1631.1198258451725,0.882,118,12.144310909992782,0.00744538244068,4.921498138013703,51.79791263289618,4.0765,47.721412632896175,44.6486450808826,3027.706452324562,1631.1198258451725,1000,1000,1.0,2315.6024731309544,0.4132846707426878,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,13.516936449996138
xxlarge,montage,3,HDS-Sharable,1000,3.0,reference,HDS,Sharable,1315.574099658709,2631.148199317417,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3946.722298976127,3946.722298976127,3.0,60,60,1,1,1.0,0.0591845460003241,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",44,0.044,87,869,131,22,3,55,59,543,3719,0.3290744729965809,1.9853474717029485e-13,0,0,0,44,1.5494272531668685e-12,4.547473508864641e-13,1.03,1717.121375179038,5760.139543628128,9311.576326862463,0.2004919397363317,0.1417798624657374,0.2592040170069261,0.4430940228821861,0.0319641471186237,0.178826490298222,0.0178051378624342,0.0953335355475735,0.0005379261772074,0.005585482490327,83,1,1,1,1,0.0,1717.121375179038,0.869,117,12.77029793595284,0.0074370385929307,4.470524243013642,52.226822317681766,3.9725,48.25432231768177,73.86794720076546,3110.520040632947,1717.121375179038,1000,1000,1.0,2229.6009237970884,0.4350752966897367,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,14.128617523005232
xxlarge,montage,3,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,1315.574099658709,2631.148199317417,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3946.722298976127,3946.722298976127,3.0,60,60,1,1,1.0,0.1199510529986582,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",0,0.0,0,841,159,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.28,1840.4690480508564,5920.411421684411,8206.675105744886,0.1772847377693408,0.1278390555722517,0.2267304199664299,0.3690466280730894,0.0881548396607418,0.231563484521877,0.0531843558871161,0.1290578480208516,0.000877449806386,0.0049041289409025,42,1,1,1,1,0.0,1840.4690480508564,0.841,159,162.91189294504147,0.0885165078530241,0.0,53.03699734213202,3.5005,49.536497342132016,53.26828307203548,3520.704831817273,1840.4690480508564,1000,1000,1.0,2106.2532509252705,0.466328489472978,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,163.9802353099949
xxlarge,montage,3,PBQS-Sharable,1000,3.0,reference,PBQS,Sharable,1315.574099658709,2631.148199317417,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3946.722298976127,3946.722298976127,3.0,60,60,1,1,1.0,0.1173769849992822,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",0,0.0,0,906,94,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.71,2691.847523936851,4010.772817427552,4387.39789723117,0.3099294336543152,0.2234884208924976,0.3963704464161328,0.6242384453576731,0.1356146913503253,0.2475420015866944,0.0818171757336778,0.147794385163559,0.001258763352377,0.0027145427022374,11,1,1,1,1,0.0,2691.847523936851,0.906,94,161.55560730789875,0.0600166264512717,0.0,36.04788850807715,1.7885,34.25938850807715,2594.23876202458,3520.7048318172765,2691.847523936851,1000,1000,1.0,1254.8747750392758,0.6820463463150624,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,162.10255348200008
xxlarge,montage,4,HDS-NonSharable,1000,3.0,reference,HDS,NonSharable,1304.7282055735373,2609.4564111470745,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3914.184616720612,3914.184616720612,3.0,60,60,1,1,1.0,0.0578212950058514,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",55,0.055,60,885,115,25,3,56,59,366,3424,0.2640208220036584,4.722449755532887e-13,0,0,0,55,8.881784197001252e-16,4.440892098500626e-16,1.025,1615.3267332765436,5932.474508324322,9866.624444040965,0.1922239942942234,0.1339163400803759,0.2505316485080709,0.4321444386655416,0.0269703652951178,0.1411501596659397,0.0151515742316598,0.0807794025104865,0.0005965378888877,0.0060965550652386,83,1,1,1,1,0.0,1615.3267332765436,0.885,115,11.7382643710298,0.0072668049932039,4.652665304005495,52.6103992588791,4.1045,48.5058992588791,44.35714013487824,2981.796626792237,1615.3267332765436,1000,1000,1.0,2298.857883444068,0.4126853716547226,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,13.119400718001998
xxlarge,montage,4,HDS-Sharable,1000,3.0,reference,HDS,Sharable,1304.7282055735373,2609.4564111470745,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3914.184616720612,3914.184616720612,3.0,60,60,1,1,1.0,0.0579131720005534,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",37,0.037,90,873,127,16,3,56,59,543,3719,0.3369044080027379,3.40277797558761e-06,0,0,0,37,1.6564527527407338e-12,7.958078640513122e-13,1.015,1697.7103053305088,5991.209003995422,9750.385194079256,0.2033451673922828,0.1423699925099807,0.2643203422745849,0.4537219609307552,0.0357907071094779,0.1573275473157884,0.0202793647611655,0.1034799472098484,0.0007054883961161,0.0061917875060908,66,1,1,1,1,0.0,1697.7103053305088,0.873,112,11.929891180967388,0.0070270476320427,3.6463531180052087,53.008275224247896,4.0325,48.9757752242479,80.59397240425454,3049.0115774546757,1697.7103053305088,1000,1000,1.0,2216.474311390103,0.4337328132347746,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,13.23662646599405
xxlarge,montage,4,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,1304.7282055735373,2609.4564111470745,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3914.184616720612,3914.184616720612,3.0,60,60,1,1,1.0,0.1208027059983578,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",0,0.0,0,839,161,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.255,1815.5419659883312,6259.967677407711,8723.207174530738,0.172877756095693,0.1252183113491229,0.220537200842263,0.3539054399019433,0.071116126566208,0.2205184960821379,0.0410484534862457,0.1167869161783433,0.0007802822729021,0.0057773469936896,50,1,1,1,1,0.0,1815.5419659883312,0.839,161,168.4829297680335,0.0928003499364532,0.0,54.63834461154621,3.5125,51.125844611546206,55.08765182276157,3418.726549452772,1815.5419659883312,1000,1000,1.0,2098.6426507322803,0.4638365697501083,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,169.57215344699944
xxlarge,montage,4,PBQS-Sharable,1000,3.0,reference,PBQS,Sharable,1304.7282055735373,2609.4564111470745,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3914.184616720612,3914.184616720612,3.0,60,60,1,1,1.0,0.117091389001871,0,400,4,2.5,"{""1"":200,""4"":200}",0,0.0,0,911,89,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.685,2595.855760077734,4063.9826783605954,4331.237176436509,0.3208715927533695,0.2324127748525389,0.4093304106542003,0.6402109643169984,0.1367812357370581,0.2580260485622239,0.0789505624679472,0.14356240329253,0.0012501044988272,0.0028137615367891,11,1,1,1,1,0.0,2595.855760077734,0.911,89,164.59579328987456,0.0634071414218121,0.0,35.226464619169285,1.6685,33.55796461916928,2410.679939826469,3418.7265494527715,2595.855760077734,1000,1000,1.0,1318.3288566428778,0.6631919580361025,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,165.1471986329998
xxlarge,montage,5,HDS-NonSharable,1000,3.0,reference,HDS,NonSharable,1279.9946018093665,2559.989203618733,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3839.983805428099,3839.983805428099,3.0,60,60,1,1,1.0,0.0580823540003621,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",53,0.053,62,885,115,25,3,55,59,366,3424,0.2798804609992658,3.691446265335713e-13,0,0,0,53,4.440892098500626e-16,4.440892098500626e-16,0.98,1584.6360653074958,5799.130808059365,9528.138650789184,0.1899840660408807,0.1318393850258491,0.2481287470559122,0.4255211674686416,0.0256791269944162,0.1070224018420177,0.014470848421135,0.0696059015009123,0.0005265666330281,0.0058413431984237,94,1,1,1,1,0.0,1584.6360653074958,0.885,115,11.969204007044029,0.0075532825921902,4.6524910329826525,52.687586141648815,4.0845,48.60308614164882,43.50326717650352,2936.096055533628,1584.6360653074958,1000,1000,1.0,2255.3477401206032,0.4126673823643465,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,13.364068940994912
xxlarge,montage,5,HDS-Sharable,1000,3.0,reference,HDS,Sharable,1279.9946018093665,2559.989203618733,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,3839.983805428099,3839.983805428099,3.0,60,60,1,1,1.0,0.0594931460000225,0,401,4,2.496259351620948,"{""1"":201,""4"":200}",60,0.06,78,862,138,29,3,55,59,543,3719,0.351786880994041,6.458059176233796e-14,0,0,0,60,4.3936854154935645e-11,4.013145371573046e-11,0.955,1663.1389130777322,5916.094102864718,9581.443275947006,0.2035536482778606,0.1425814898199716,0.2645258067357497,0.4449196108637105,0.0341291603002554,0.1555201935533027,0.0190864647697804,0.0900525024055235,0.0006495522944936,0.0056160674708063,73,1,1,1,1,0.0,1663.1389130777322,0.862,112,13.692675337057151,0.0082330316664397,6.044024497983628,53.54729250009164,4.0085,49.53879250009164,118.92623188453362,2989.859785004135,1663.1389130777322,1000,1000,1.0,2176.8448923503665,0.4331109185217821,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,14.997787001004326
xxlarge,montage,5,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,1279.9946018093665,2559.989203618733,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3839.983805428099,3839.983805428099,3.0,60,60,1,1,1.0,0.1156263669981854,0,400,4,2.5,"{""1"":200,""4"":200}",0,0.0,0,843,157,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.22,1773.5111799482215,6167.000680048031,8606.780539019079,0.1737422812790299,0.1234363619834743,0.2240482005745855,0.3584445935095142,0.0684652059892911,0.2074862644185814,0.0420077402403749,0.1257942897051244,0.0007725332241,0.0058009099091005,52,1,1,1,1,0.0,1773.5111799482215,0.843,157,162.5790872418729,0.0916707428067183,0.0,55.1459071782902,3.5095,51.6364071782902,52.28517760068696,3376.548070859624,1773.5111799482215,1000,1000,1.0,2066.472625479877,0.461853817571114,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,163.65069089300232
xxlarge,montage,5,PBQS-Sharable,1000,3.0,reference,PBQS,Sharable,1279.9946018093665,2559.989203618733,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,3839.983805428099,3839.983805428099,3.0,60,60,1,1,1.0,0.1344601189994136,0,400,4,2.5,"{""1"":200,""4"":200}",0,0.0,0,910,90,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.685,2597.232088975552,4069.9483596547007,4412.67589823242,0.3132625980637055,0.222559501152022,0.4039656949753891,0.6252866797888186,0.1028527174389686,0.1786158215942089,0.0631066565091278,0.1136022541046339,0.0011109888580189,0.0022909060893955,13,1,1,1,1,0.0,2597.232088975552,0.91,90,162.05464195495006,0.0623951331276176,0.0,36.4621265544115,1.6925,34.769626554411495,2476.439724471653,3376.548070859621,2597.232088975552,1000,1000,1.0,1242.751716452547,0.676365375631057,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,162.59109216900106
xxlarge,epigenomics,4,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,2233.612317485873,4467.224634971746,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,6700.836952457619,6700.836952457619,3.0,60,60,1,1,1.0,0.11656452199986234,0,333,2,1.4984984984984986,"{""1"":167,""2"":166}",0,0.0,0,381,118,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.925,2567.5928199326845,2125.645205330329,2730.830871695375,0.2075663209343838,0.14389545186374664,0.27123719000502095,0.41213362374428203,0.05581940810520088,0.11969505731858142,0.031188119483112474,0.06586518045297363,0.00039529615585621336,0.0017396575498345409,22,1,1,1,1,0.0,2567.5928199326845,0.7635270541082164,118,68.37954491799974,0.026631771356874438,0.0,18.51758730016741,1.082,17.43558730016741,39.400430374140086,2917.9060561095166,2567.5928199326845,499,499,1.0,4133.244132524935,0.38317494339136043,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,68.68954814900007
xxlarge,epigenomics,5,HDS-Sharable,1000,3.0,reference,HDS,Sharable,2193.038822682907,4386.077645365813,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,6579.11646804872,6579.11646804872,3.0,60,60,1,1,1.0,0.0581883619997825,0,333,2,1.4984984984984986,"{""1"":167,""2"":166}",6,0.012024048096192385,78,415,84,3,2,59,59,362,3120,0.19443291100014903,1.429384341405717e-13,0,0,0,6,9.094947017729282e-13,9.094947017729282e-13,0.73,2407.261426491803,1678.6933353134314,2606.7745375862073,0.244596155529543,0.16551070299305876,0.32368160806602725,0.5415898463614339,0.03793050456262325,0.1186511638274778,0.02077374766522708,0.06234762198924305,0.0003990072623793247,0.0020245403056524543,23,1,1,1,1,0.0,2407.261426491803,0.8316633266533067,83,6.184193330001108,0.002568974545906955,0.5422514090005279,15.780190588982164,1.113,14.667190588982164,34.2222490322202,2697.117434879941,2407.261426491803,499,499,1.0,4171.855041556917,0.3658943321922625,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,6.551659325999935
xxlarge,epigenomics,5,HDS-NonSharable,1000,3.0,reference,HDS,NonSharable,2193.038822682907,4386.077645365813,1,3.0,downstream_reserved,1,idle_only,1,1,1,0.0,6579.11646804872,6579.11646804872,3.0,60,60,1,1,1.0,0.05802954699993279,0,333,2,1.4984984984984986,"{""1"":167,""2"":166}",6,0.012024048096192385,77,416,83,3,2,59,59,303,3061,0.19545265199940332,0.0,0,0,0,6,0.0,0.0,0.735,2405.3611246196474,1671.378733301788,2592.1453335629208,0.24459615552954303,0.16551070299305876,0.3236816080660273,0.5415898463614339,0.04270552955009582,0.11763237861563407,0.023388929438544603,0.061930419875876,0.00041526190562139867,0.0019896026775569203,22,1,1,1,1,0.0,2405.3611246196474,0.8336673346693386,83,6.232016533990645,0.0025908860296293746,0.5576951359989835,15.725673772889015,1.117,14.608673772889016,31.436593198020837,2697.117434879941,2405.3611246196474,499,499,1.0,4173.755343429073,0.3656054937317512,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,6.589145977000044
xxlarge,epigenomics,5,PBQS-Sharable,1000,3.0,reference,PBQS,Sharable,2193.038822682907,4386.077645365813,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,6579.11646804872,6579.11646804872,3.0,60,60,1,1,1.0,0.11886295699969196,0,333,2,1.4984984984984986,"{""1"":167,""2"":166}",0,0.0,0,409,90,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.705,2756.533460178318,1748.0000115920586,1943.6293339507727,0.2727337372750033,0.18936289823579436,0.35610457631421216,0.5449632056299483,0.09309696102410484,0.12164576117786051,0.05272138665516542,0.06937827893856825,0.0006093509500417344,0.0012256971792187258,11,1,1,1,1,0.0,2756.533460178318,0.8196392785571143,90,66.92443068199736,0.024278475719162168,0.0,16.857634265468917,0.791,16.066634265468917,340.4624284248861,2942.801310401721,2756.533460178318,499,499,1.0,3822.583007870402,0.4189823167845317,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,67.15551910700015
xxlarge,epigenomics,5,PBQS-NonSharable,1000,3.0,reference,PBQS,NonSharable,2193.038822682907,4386.077645365813,1,3.0,downstream_reserved,1,queue_aware,1,1,1,0.0,6579.11646804872,6579.11646804872,3.0,60,60,1,1,1.0,0.12073436999980913,0,333,2,1.4984984984984986,"{""1"":167,""2"":166}",0,0.0,0,383,116,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.97,2588.3597939188253,2081.14509519401,2609.919501154676,0.20758067781486358,0.14412620587946573,0.27103514975026144,0.42281628023013207,0.06609717054709947,0.1319321584782396,0.03743123778577227,0.07898433380973892,0.0004497434647146568,0.001568554290488665,20,1,1,1,1,0.0,2588.3597939188253,0.7675350701402806,116,66.94864342099208,0.025865277145118448,0.0,19.55728372662241,1.088,18.469283726622407,38.8118674664037,2942.801310401719,2588.3597939188253,499,499,1.0,3990.7566741298947,0.3934205765301642,deployment_scaling,60,36,24,60,60,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,67.27896797999983
